GeoFIPS,GeoName,Description,Year,PerCapitaIncome
" ""30000""",Montana,Per capita personal income (dollars) 2/,1950,1678.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1950,1583.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1950,2089.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1950,1373.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1950,1820.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1950,1260.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1950,1868.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1950,1095.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1950,1388.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1950,1611.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1950,1164.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1950,1695.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1950,1552.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1950,1601.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1950,943.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1950,1298.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1950,1040.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1950,1392.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1950,1391.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1950,1189.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1950,1327.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1950,1797.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1950,1051.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1950,1515.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1950,1792.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1950,1645.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1950,1766.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1950,1677.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1950,1469.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1950,1065.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1950,1341.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1950,1540.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1950,1897.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1951,1704.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1951,1071.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1951,3401.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1951,1677.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1951,970.0
" ""06000""",California,Per capita personal income (dollars) 2/,1951,2166.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1951,1881.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1951,2191.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1951,2168.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1951,2547.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1951,1440.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1951,1240.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1951,1839.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1951,1532.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1951,2041.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1951,1719.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1951,1647.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1951,1622.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1951,1172.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1951,1234.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1951,1360.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1951,1895.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1951,1857.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1951,1896.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1951,1595.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1951,866.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1951,1574.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1951,1834.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1951,1667.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1951,2315.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1951,1538.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1951,2024.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1951,1410.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1951,2020.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1951,1217.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1951,1480.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1951,1841.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1951,1319.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1951,1876.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1951,1719.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1951,1779.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1951,1158.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1951,1520.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1951,1140.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1951,1524.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1951,1600.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1951,1364.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1951,1512.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1951,1955.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1951,1179.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1951,1750.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1951,2023.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1951,1836.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1951,1932.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1951,1883.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1951,1601.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1951,1203.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1951,1489.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1951,1769.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1951,2109.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1952,1793.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1952,1137.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1952,3255.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1952,1779.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1952,1043.0
" ""06000""",California,Per capita personal income (dollars) 2/,1952,2303.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1952,1973.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1952,2336.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1952,2258.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1952,2693.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1952,1539.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1952,1322.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1952,2056.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1952,1693.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1952,2106.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1952,1786.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1952,1743.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1952,1864.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1952,1256.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1952,1309.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1952,1490.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1952,2039.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1952,1944.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1952,1984.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1952,1650.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1952,921.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1952,1682.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1952,1855.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1952,1797.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1952,2513.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1952,1612.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1952,2144.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1952,1506.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1952,2075.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1952,1256.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1952,1351.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1952,1923.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1952,1438.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1952,1961.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1952,1797.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1952,1835.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1952,1238.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1952,1357.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1952,1200.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1952,1606.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1952,1657.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1952,1410.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1952,1615.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1952,2063.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1952,1244.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1952,1814.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1952,1986.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1952,1937.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1952,2014.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1952,1958.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1952,1693.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1952,1279.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1952,1582.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1952,1844.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1952,2240.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1953,1869.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1953,1193.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1953,3169.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1953,1778.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1953,1084.0
" ""06000""",California,Per capita personal income (dollars) 2/,1953,2345.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1953,1905.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1953,2431.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1953,2350.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1953,2599.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1953,1636.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1953,1369.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1953,2114.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1953,1596.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1953,2223.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1953,1952.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1953,1676.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1953,1779.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1953,1327.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1953,1374.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1953,1505.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1953,2115.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1953,1994.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1953,2198.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1953,1731.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1953,955.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1953,1763.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1953,1842.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1953,1705.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1953,2574.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1953,1692.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1953,2262.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1953,1536.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1953,2160.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1953,1304.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1953,1372.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1953,2031.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1953,1518.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1953,1973.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1953,1903.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1953,1930.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1953,1274.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1953,1483.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1953,1300.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1953,1641.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1953,1667.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1953,1463.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1953,1647.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1953,2168.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1953,1273.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1953,1850.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1953,2005.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1953,2002.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1953,2106.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1953,2090.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1953,1707.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1953,1339.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1953,1622.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1953,1804.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1953,2291.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1954,1855.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1954,1167.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1954,2927.0
